,country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source,formatted_date
2434,Iceland,IS,2022-W29,national,IS,Iceland,1695.0,2708.0,376248,719.7380451,62.59231905,TESSy COVID-19,2022-07-18
2435,Iceland,IS,2022-W30,national,IS,Iceland,1337.0,2968.0,376248,788.8414025,45.04716981,TESSy COVID-19,2022-07-25
2436,Iceland,IS,2022-W31,national,IS,Iceland,803.0,1860.0,376248,494.3547873,43.17204301,TESSy COVID-19,2022-08-01
2437,Iceland,IS,2022-W32,national,IS,Iceland,860.0,3405.0,376248,904.9881993,25.25697504,TESSy COVID-19,2022-08-08
2438,Iceland,IS,2022-W33,national,IS,Iceland,717.0,1423.0,376248,378.2079905,50.38650738,TESSy COVID-19,2022-08-15
2439,Iceland,IS,2022-W34,national,IS,Iceland,547.0,2151.0,376248,571.6973911,25.43003254,TESSy COVID-19,2022-08-22
2440,Iceland,IS,2022-W35,national,IS,Iceland,424.0,1295.0,376248,344.1878761,32.74131274,TESSy COVID-19,2022-08-29
2441,Iceland,IS,2022-W36,national,IS,Iceland,357.0,1125.0,376248,299.0049117,31.73333333,TESSy COVID-19,2022-09-05
2442,Iceland,IS,2022-W37,national,IS,Iceland,250.0,713.0,376248,189.5026685,35.0631136,TESSy COVID-19,2022-09-12
2443,Iceland,IS,2022-W38,national,IS,Iceland,239.0,680.0,376248,180.7318577,35.14705882,TESSy COVID-19,2022-09-19
2444,Iceland,IS,2022-W39,national,IS,Iceland,240.0,645.0,376248,171.4294827,37.20930233,TESSy COVID-19,2022-09-26
2445,Iceland,IS,2022-W40,national,IS,Iceland,188.0,581.0,376248,154.4194255,32.35800344,TESSy COVID-19,2022-10-03
2446,Iceland,IS,2022-W41,national,IS,Iceland,217.0,472.0,376248,125.4491718,45.97457627,TESSy COVID-19,2022-10-10
2447,Iceland,IS,2022-W42,national,IS,Iceland,324.0,634.0,376248,168.5058791,51.10410095,TESSy COVID-19,2022-10-17
2448,Iceland,IS,2022-W43,national,IS,Iceland,295.0,531.0,376248,141.1303183,55.55555556,TESSy COVID-19,2022-10-24
2449,Iceland,IS,2022-W44,national,IS,Iceland,305.0,687.0,376248,182.5923327,44.39592431,TESSy COVID-19,2022-10-31
2450,Iceland,IS,2022-W45,national,IS,Iceland,310.0,638.0,376248,169.5690077,48.58934169,TESSy COVID-19,2022-11-07
2451,Iceland,IS,2022-W46,national,IS,Iceland,276.0,569.0,376248,151.2300398,48.50615114,TESSy COVID-19,2022-11-14
2452,Iceland,IS,2022-W47,national,IS,Iceland,274.0,660.0,376248,175.4162148,41.51515152,TESSy COVID-19,2022-11-21
2453,Iceland,IS,2022-W48,national,IS,Iceland,207.0,633.0,376248,168.240097,32.7014218,TESSy COVID-19,2022-11-28
2454,Iceland,IS,2022-W49,national,IS,Iceland,207.0,669.0,376248,177.8082541,30.94170404,TESSy COVID-19,2022-12-05
2455,Iceland,IS,2022-W50,national,IS,Iceland,384.0,847.0,376248,225.1174757,45.3364817,TESSy COVID-19,2022-12-12
2456,Iceland,IS,2022-W51,national,IS,Iceland,355.0,778.0,376248,206.7785078,45.62982005,TESSy COVID-19,2022-12-19
2457,Iceland,IS,2022-W52,national,IS,Iceland,223.0,615.0,376248,163.4560184,36.2601626,TESSy COVID-19,2022-12-26
2458,Iceland,IS,2023-W01,national,IS,Iceland,192.0,672.0,376248,178.6056006,28.57142857,TESSy COVID-19,2023-01-02
2459,Iceland,IS,2023-W02,national,IS,Iceland,,,376248,,,,2023-01-09
2460,Iceland,IS,2023-W03,national,IS,Iceland,76.0,259.0,376248,68.83757522,29.34362934,TESSy COVID-19,2023-01-16
2461,Iceland,IS,2023-W04,national,IS,Iceland,105.0,332.0,376248,88.23967171,31.62650602,TESSy COVID-19,2023-01-23
2462,Iceland,IS,2023-W05,national,IS,Iceland,190.0,502.0,376248,133.4226361,37.84860558,TESSy COVID-19,2023-01-30
2463,Iceland,IS,2023-W06,national,IS,Iceland,115.0,486.0,376248,129.1701218,23.66255144,TESSy COVID-19,2023-02-06
2464,Iceland,IS,2023-W07,national,IS,Iceland,101.0,439.0,376248,116.6783611,23.00683371,TESSy COVID-19,2023-02-13
2465,Iceland,IS,2023-W08,national,IS,Iceland,117.0,443.0,376248,117.7414897,26.41083521,TESSy COVID-19,2023-02-20
2466,Iceland,IS,2023-W09,national,IS,Iceland,75.0,334.0,376248,88.77123599,22.45508982,TESSy COVID-19,2023-02-27
2467,Iceland,IS,2023-W10,national,IS,Iceland,32.0,130.0,376248,34.55167868,24.61538462,TESSy COVID-19,2023-03-06
2468,Iceland,IS,2023-W11,national,IS,Iceland,44.0,310.0,376248,82.39246454,14.19354839,TESSy COVID-19,2023-03-13
2469,Iceland,IS,2023-W12,national,IS,Iceland,28.0,265.0,376248,70.43226808,10.56603774,TESSy COVID-19,2023-03-20
2470,Iceland,IS,2023-W13,national,IS,Iceland,37.0,328.0,376248,87.17654313,11.2804878,TESSy COVID-19,2023-03-27
2471,Iceland,IS,2023-W14,national,IS,Iceland,28.0,257.0,376248,68.30601093,10.89494163,TESSy COVID-19,2023-04-03
2472,Iceland,IS,2023-W15,national,IS,Iceland,16.0,211.0,376248,56.08003232,7.582938389,TESSy COVID-19,2023-04-10
2473,Iceland,IS,2023-W16,national,IS,Iceland,8.0,151.0,376248,40.1331037,5.298013245,TESSy COVID-19,2023-04-17
2474,Iceland,IS,2023-W17,national,IS,Iceland,10.0,145.0,376248,38.53841084,6.896551724,TESSy COVID-19,2023-04-24
2475,Iceland,IS,2023-W18,national,IS,Iceland,10.0,132.0,376248,35.08324297,7.575757576,TESSy COVID-19,2023-05-01
2476,Iceland,IS,2023-W19,national,IS,Iceland,10.0,,376248,,,,2023-05-08
2477,Iceland,IS,2023-W20,national,IS,Iceland,16.0,139.0,376248,36.94371797,11.51079137,TESSy COVID-19,2023-05-15
2478,Ireland,IE,2020-W01,national,IE,Ireland,,,5060004,,,,2020-01-06
2479,Ireland,IE,2020-W02,national,IE,Ireland,,,5060004,,,,2020-01-13
2480,Ireland,IE,2020-W03,national,IE,Ireland,,,5060004,,,,2020-01-20
2481,Ireland,IE,2020-W04,national,IE,Ireland,,,5060004,,,,2020-01-27
2482,Ireland,IE,2020-W05,national,IE,Ireland,,1.0,5060004,0.01976283,,TESSy COVID-19,2020-02-03
2483,Ireland,IE,2020-W06,national,IE,Ireland,0.0,118.0,5060004,2.332013967,0.0,TESSy COVID-19,2020-02-10
2484,Ireland,IE,2020-W07,national,IE,Ireland,0.0,58.0,5060004,1.146244153,0.0,TESSy COVID-19,2020-02-17
2485,Ireland,IE,2020-W08,national,IE,Ireland,0.0,19.0,5060004,0.375493774,0.0,TESSy COVID-19,2020-02-24
2486,Ireland,IE,2020-W09,national,IE,Ireland,0.0,306.0,5060004,6.047426049,0.0,TESSy COVID-19,2020-03-02
2487,Ireland,IE,2020-W10,national,IE,Ireland,18.0,1288.0,5060004,25.45452533,1.397515528,TESSy COVID-19,2020-03-09
2488,Ireland,IE,2020-W11,national,IE,Ireland,152.0,4032.0,5060004,79.68373148,3.76984127,TESSy COVID-19,2020-03-16
2489,Ireland,IE,2020-W12,national,IE,Ireland,781.0,9377.0,5060004,185.316059,8.328889837,TESSy COVID-19,2020-03-23
2490,Ireland,IE,2020-W13,national,IE,Ireland,1689.0,14365.0,5060004,283.8930562,11.75774452,TESSy COVID-19,2020-03-30
2491,Ireland,IE,2020-W14,national,IE,Ireland,2885.0,18566.0,5060004,366.916706,15.5391576,TESSy COVID-19,2020-04-06
2492,Ireland,IE,2020-W15,national,IE,Ireland,4727.0,39166.0,5060004,774.0310087,12.0691416,TESSy COVID-19,2020-04-13
2493,Ireland,IE,2020-W16,national,IE,Ireland,4971.0,22236.0,5060004,439.4462929,22.3556395,TESSy COVID-19,2020-04-20
2494,Ireland,IE,2020-W17,national,IE,Ireland,3900.0,37192.0,5060004,735.0191818,10.48612605,TESSy COVID-19,2020-04-27
2495,Ireland,IE,2020-W18,national,IE,Ireland,2339.0,60626.0,5060004,1198.141345,3.858080691,TESSy COVID-19,2020-05-04
2496,Ireland,IE,2020-W19,national,IE,Ireland,1453.0,45780.0,5060004,904.7423678,3.173875055,TESSy COVID-19,2020-05-11
2497,Ireland,IE,2020-W20,national,IE,Ireland,1124.0,39476.0,5060004,780.157486,2.847299625,TESSy COVID-19,2020-05-18
2498,Ireland,IE,2020-W21,national,IE,Ireland,481.0,30003.0,5060004,592.9441953,1.603173016,TESSy COVID-19,2020-05-25
2499,Ireland,IE,2020-W22,national,IE,Ireland,446.0,24309.0,5060004,480.41464,1.834711424,TESSy COVID-19,2020-06-01
2500,Ireland,IE,2020-W23,national,IE,Ireland,166.0,18540.0,5060004,366.4028724,0.895361381,TESSy COVID-19,2020-06-08
2501,Ireland,IE,2020-W24,national,IE,Ireland,119.0,19217.0,5060004,379.7823085,0.619243378,TESSy COVID-19,2020-06-15
2502,Ireland,IE,2020-W25,national,IE,Ireland,81.0,18433.0,5060004,364.2882496,0.439429284,TESSy COVID-19,2020-06-22
2503,Ireland,IE,2020-W26,national,IE,Ireland,81.0,22111.0,5060004,436.9759391,0.366333499,TESSy COVID-19,2020-06-29
2504,Ireland,IE,2020-W27,national,IE,Ireland,72.0,42824.0,5060004,846.3234416,0.168130021,TESSy COVID-19,2020-07-06
2505,Ireland,IE,2020-W28,national,IE,Ireland,134.0,49107.0,5060004,970.493304,0.272873521,TESSy COVID-19,2020-07-13
2506,Ireland,IE,2020-W29,national,IE,Ireland,134.0,50903.0,5060004,1005.987347,0.263245781,TESSy COVID-19,2020-07-20
2507,Ireland,IE,2020-W30,national,IE,Ireland,122.0,47048.0,5060004,929.8016365,0.259309641,TESSy COVID-19,2020-07-27
2508,Ireland,IE,2020-W31,national,IE,Ireland,319.0,27422.0,5060004,541.9363305,1.163299541,TESSy COVID-19,2020-08-03
2509,Ireland,IE,2020-W32,national,IE,Ireland,552.0,28426.0,5060004,561.778212,1.941884191,TESSy COVID-19,2020-08-10
2510,Ireland,IE,2020-W33,national,IE,Ireland,542.0,54816.0,5060004,1083.319302,0.988762405,TESSy COVID-19,2020-08-17
2511,Ireland,IE,2020-W34,national,IE,Ireland,804.0,52061.0,5060004,1028.872704,1.544342214,TESSy COVID-19,2020-08-24
2512,Ireland,IE,2020-W35,national,IE,Ireland,703.0,62179.0,5060004,1228.833021,1.130606797,TESSy COVID-19,2020-08-31
2513,Ireland,IE,2020-W36,national,IE,Ireland,959.0,66676.0,5060004,1317.706468,1.438298638,TESSy COVID-19,2020-09-07
2514,Ireland,IE,2020-W37,national,IE,Ireland,1407.0,74796.0,5060004,1478.18065,1.881116637,TESSy COVID-19,2020-09-14
2515,Ireland,IE,2020-W38,national,IE,Ireland,1926.0,86079.0,5060004,1701.164663,2.237479525,TESSy COVID-19,2020-09-21
2516,Ireland,IE,2020-W39,national,IE,Ireland,2258.0,87700.0,5060004,1733.200211,2.574686431,TESSy COVID-19,2020-09-28
2517,Ireland,IE,2020-W40,national,IE,Ireland,3163.0,90199.0,5060004,1782.587524,3.506690762,TESSy COVID-19,2020-10-05
2518,Ireland,IE,2020-W41,national,IE,Ireland,4756.0,96210.0,5060004,1901.381896,4.943353082,TESSy COVID-19,2020-10-12
2519,Ireland,IE,2020-W42,national,IE,Ireland,7589.0,112317.0,5060004,2219.701803,6.756768788,TESSy COVID-19,2020-10-19
2520,Ireland,IE,2020-W43,national,IE,Ireland,7000.0,114943.0,5060004,2271.598995,6.089975031,TESSy COVID-19,2020-10-26
2521,Ireland,IE,2020-W44,national,IE,Ireland,4653.0,88160.0,5060004,1742.291113,5.277903811,TESSy COVID-19,2020-11-02
2522,Ireland,IE,2020-W45,national,IE,Ireland,2939.0,78413.0,5060004,1549.662807,3.748102993,TESSy COVID-19,2020-11-09
2523,Ireland,IE,2020-W46,national,IE,Ireland,2769.0,75958.0,5060004,1501.145058,3.645435635,TESSy COVID-19,2020-11-16
2524,Ireland,IE,2020-W47,national,IE,Ireland,2379.0,77849.0,5060004,1538.51657,3.05591594,TESSy COVID-19,2020-11-23
2525,Ireland,IE,2020-W48,national,IE,Ireland,1849.0,75604.0,5060004,1494.149016,2.445637797,TESSy COVID-19,2020-11-30
2526,Ireland,IE,2020-W49,national,IE,Ireland,1965.0,76115.0,5060004,1504.247823,2.581619917,TESSy COVID-19,2020-12-07
2527,Ireland,IE,2020-W50,national,IE,Ireland,1984.0,81762.0,5060004,1615.848525,2.426555123,TESSy COVID-19,2020-12-14
2528,Ireland,IE,2020-W51,national,IE,Ireland,3829.0,91482.0,5060004,1807.943235,4.185522835,TESSy COVID-19,2020-12-21
2529,Ireland,IE,2020-W52,national,IE,Ireland,6632.0,103126.0,5060004,2038.06163,6.430967942,TESSy COVID-19,2020-12-28
2530,Ireland,IE,2020-W53,national,IE,Ireland,21057.0,154955.0,5060004,3062.349358,13.58910651,TESSy COVID-19,2021-01-04
2531,Ireland,IE,2021-W01,national,IE,Ireland,44394.0,178458.0,5060004,3526.835157,24.87644152,TESSy COVID-19,2021-01-04
2532,Ireland,IE,2021-W02,national,IE,Ireland,22332.0,160834.0,5060004,3178.535037,13.88512379,TESSy COVID-19,2021-01-11
2533,Ireland,IE,2021-W03,national,IE,Ireland,14059.0,146922.0,5060004,2903.594543,9.569023019,TESSy COVID-19,2021-01-18
2534,Ireland,IE,2021-W04,national,IE,Ireland,8608.0,137069.0,5060004,2708.871376,6.280048735,TESSy COVID-19,2021-01-25
2535,Ireland,IE,2021-W05,national,IE,Ireland,6906.0,122834.0,5060004,2427.547488,5.62222186,TESSy COVID-19,2021-02-01
2536,Ireland,IE,2021-W06,national,IE,Ireland,6015.0,113628.0,5060004,2245.610873,5.293589608,TESSy COVID-19,2021-02-08
2537,Ireland,IE,2021-W07,national,IE,Ireland,5387.0,105441.0,5060004,2083.812582,5.109018314,TESSy COVID-19,2021-02-15
2538,Ireland,IE,2021-W08,national,IE,Ireland,4546.0,111417.0,5060004,2201.915255,4.080167299,TESSy COVID-19,2021-02-22
2539,Ireland,IE,2021-W09,national,IE,Ireland,3377.0,95604.0,5060004,1889.405621,3.532278984,TESSy COVID-19,2021-03-01
2540,Ireland,IE,2021-W10,national,IE,Ireland,3671.0,101564.0,5060004,2007.192089,3.614469694,TESSy COVID-19,2021-03-08
2541,Ireland,IE,2021-W11,national,IE,Ireland,3782.0,98063.0,5060004,1938.002421,3.856704364,TESSy COVID-19,2021-03-15
2542,Ireland,IE,2021-W12,national,IE,Ireland,3996.0,125886.0,5060004,2487.863646,3.174300558,TESSy COVID-19,2021-03-22
2543,Ireland,IE,2021-W13,national,IE,Ireland,3390.0,117237.0,5060004,2316.934927,2.891578597,TESSy COVID-19,2021-03-29
2544,Ireland,IE,2021-W14,national,IE,Ireland,2872.0,109146.0,5060004,2157.033868,2.631337841,TESSy COVID-19,2021-04-05
2545,Ireland,IE,2021-W15,national,IE,Ireland,2593.0,102239.0,5060004,2020.532,2.536214165,TESSy COVID-19,2021-04-12
2546,Ireland,IE,2021-W16,national,IE,Ireland,3152.0,118266.0,5060004,2337.27088,2.665178496,TESSy COVID-19,2021-04-19
2547,Ireland,IE,2021-W17,national,IE,Ireland,3224.0,128252.0,5060004,2534.622502,2.513800954,TESSy COVID-19,2021-04-26
2548,Ireland,IE,2021-W18,national,IE,Ireland,2912.0,127694.0,5060004,2523.594843,2.280451705,TESSy COVID-19,2021-05-03
2549,Ireland,IE,2021-W19,national,IE,Ireland,3011.0,125060.0,5060004,2471.539548,2.407644331,TESSy COVID-19,2021-05-10
2550,Ireland,IE,2021-W20,national,IE,Ireland,2847.0,127805.0,5060004,2525.788517,2.227612378,TESSy COVID-19,2021-05-17
2551,Ireland,IE,2021-W21,national,IE,Ireland,2804.0,122611.0,5060004,2423.140377,2.286907374,TESSy COVID-19,2021-05-24
2552,Ireland,IE,2021-W22,national,IE,Ireland,2749.0,125666.0,5060004,2483.515823,2.187544762,TESSy COVID-19,2021-05-31
2553,Ireland,IE,2021-W23,national,IE,Ireland,2074.0,106579.0,5060004,2106.302683,1.945974348,TESSy COVID-19,2021-06-07
2554,Ireland,IE,2021-W24,national,IE,Ireland,2032.0,106844.0,5060004,2111.539833,1.901838194,TESSy COVID-19,2021-06-14
2555,Ireland,IE,2021-W25,national,IE,Ireland,2300.0,114038.0,5060004,2253.713633,2.016871569,TESSy COVID-19,2021-06-21
2556,Ireland,IE,2021-W26,national,IE,Ireland,3053.0,125398.0,5060004,2478.219385,2.434648081,TESSy COVID-19,2021-06-28
2557,Ireland,IE,2021-W27,national,IE,Ireland,3662.0,133073.0,5060004,2629.899107,2.751873032,TESSy COVID-19,2021-07-05
2558,Ireland,IE,2021-W28,national,IE,Ireland,6807.0,135727.0,5060004,2682.349658,5.015214364,TESSy COVID-19,2021-07-12
2559,Ireland,IE,2021-W29,national,IE,Ireland,8611.0,145093.0,5060004,2867.448326,5.934814223,TESSy COVID-19,2021-07-19
2560,Ireland,IE,2021-W30,national,IE,Ireland,9083.0,133290.0,5060004,2634.187641,6.814464701,TESSy COVID-19,2021-07-26
2561,Ireland,IE,2021-W31,national,IE,Ireland,10233.0,135107.0,5060004,2670.096703,7.573996906,TESSy COVID-19,2021-08-02
2562,Ireland,IE,2021-W32,national,IE,Ireland,11268.0,146291.0,5060004,2891.124197,7.702456064,TESSy COVID-19,2021-08-09
2563,Ireland,IE,2021-W33,national,IE,Ireland,12717.0,142332.0,5060004,2812.883152,8.934744119,TESSy COVID-19,2021-08-16
2564,Ireland,IE,2021-W34,national,IE,Ireland,11033.0,139916.0,5060004,2765.136154,7.885445553,TESSy COVID-19,2021-08-23
2565,Ireland,IE,2021-W35,national,IE,Ireland,10405.0,143183.0,5060004,2829.70132,7.266924146,TESSy COVID-19,2021-08-30
2566,Ireland,IE,2021-W36,national,IE,Ireland,9592.0,167265.0,5060004,3305.629798,5.73461274,TESSy COVID-19,2021-09-06
2567,Ireland,IE,2021-W37,national,IE,Ireland,8984.0,179067.0,5060004,3538.87072,5.017116498,TESSy COVID-19,2021-09-13
2568,Ireland,IE,2021-W38,national,IE,Ireland,9201.0,167876.0,5060004,3317.704887,5.48083109,TESSy COVID-19,2021-09-20
2569,Ireland,IE,2021-W39,national,IE,Ireland,8795.0,138962.0,5060004,2746.282414,6.329068378,TESSy COVID-19,2021-09-27
2570,Ireland,IE,2021-W40,national,IE,Ireland,9989.0,140719.0,5060004,2781.005707,7.098543907,TESSy COVID-19,2021-10-04
2571,Ireland,IE,2021-W41,national,IE,Ireland,12201.0,153303.0,5060004,3029.701162,7.958748361,TESSy COVID-19,2021-10-11
2572,Ireland,IE,2021-W42,national,IE,Ireland,15011.0,160914.0,5060004,3180.116063,9.328585456,TESSy COVID-19,2021-10-18
2573,Ireland,IE,2021-W43,national,IE,Ireland,16737.0,158195.0,5060004,3126.380928,10.5799804,TESSy COVID-19,2021-10-25
2574,Ireland,IE,2021-W44,national,IE,Ireland,25858.0,182561.0,5060004,3607.922049,14.16403284,TESSy COVID-19,2021-11-01
2575,Ireland,IE,2021-W45,national,IE,Ireland,28699.0,198079.0,5060004,3914.601649,14.48866361,TESSy COVID-19,2021-11-08
2576,Ireland,IE,2021-W46,national,IE,Ireland,31568.0,209508.0,5060004,4140.471035,15.06768238,TESSy COVID-19,2021-11-15
2577,Ireland,IE,2021-W47,national,IE,Ireland,30027.0,222326.0,5060004,4393.790993,13.50584277,TESSy COVID-19,2021-11-22
2578,Ireland,IE,2021-W48,national,IE,Ireland,32496.0,229842.0,5060004,4542.328425,14.13840812,TESSy COVID-19,2021-11-29
2579,Ireland,IE,2021-W49,national,IE,Ireland,31148.0,216911.0,5060004,4286.775267,14.35980656,TESSy COVID-19,2021-12-06
2580,Ireland,IE,2021-W50,national,IE,Ireland,33091.0,226813.0,5060004,4482.466812,14.58955175,TESSy COVID-19,2021-12-13
2581,Ireland,IE,2021-W51,national,IE,Ireland,36212.0,236578.0,5060004,4675.450849,15.30657965,TESSy COVID-19,2021-12-20
2582,Ireland,IE,2021-W52,national,IE,Ireland,74781.0,272042.0,5060004,5376.319861,27.48877012,TESSy COVID-19,2021-12-27
2583,Ireland,IE,2022-W01,national,IE,Ireland,95449.0,309004.0,5060004,6106.793591,30.88924415,TESSy COVID-19,2022-01-03
2584,Ireland,IE,2022-W02,national,IE,Ireland,91454.0,243711.0,5060004,4816.419117,37.52559384,TESSy COVID-19,2022-01-10
2585,Ireland,IE,2022-W03,national,IE,Ireland,102357.0,135847.0,5060004,2684.721198,75.34726567,TESSy COVID-19,2022-01-17
2586,Ireland,IE,2022-W04,national,IE,Ireland,121340.0,118130.0,5060004,2334.583135,,TESSy COVID-19,2022-01-24
2587,Ireland,IE,2022-W05,national,IE,Ireland,38909.0,124845.0,5060004,2467.29054,31.16584565,TESSy COVID-19,2022-01-31
2588,Ireland,IE,2022-W06,national,IE,Ireland,34986.0,117468.0,5060004,2321.500141,29.78343038,TESSy COVID-19,2022-02-07
2589,Ireland,IE,2022-W07,national,IE,Ireland,30858.0,112895.0,5060004,2231.124718,27.33336286,TESSy COVID-19,2022-02-14
2590,Ireland,IE,2022-W08,national,IE,Ireland,23697.0,87398.0,5060004,1727.231836,27.11389277,TESSy COVID-19,2022-02-21
2591,Ireland,IE,2022-W09,national,IE,Ireland,22184.0,76984.0,5060004,1521.421722,28.81637743,TESSy COVID-19,2022-02-28
2592,Ireland,IE,2022-W10,national,IE,Ireland,31275.0,93573.0,5060004,1849.267313,33.42310282,TESSy COVID-19,2022-03-07
2593,Ireland,IE,2022-W11,national,IE,Ireland,36401.0,90443.0,5060004,1787.409654,40.24744867,TESSy COVID-19,2022-03-14
2594,Ireland,IE,2022-W12,national,IE,Ireland,52882.0,122952.0,5060004,2429.879502,43.01028043,TESSy COVID-19,2022-03-21
2595,Ireland,IE,2022-W13,national,IE,Ireland,31454.0,92242.0,5060004,1822.962986,34.0994341,TESSy COVID-19,2022-03-28
2596,Ireland,IE,2022-W14,national,IE,Ireland,18651.0,70408.0,5060004,1391.461351,26.48988751,TESSy COVID-19,2022-04-04
2597,Ireland,IE,2022-W15,national,IE,Ireland,11700.0,54165.0,5060004,1070.453699,21.60066464,TESSy COVID-19,2022-04-11
2598,Ireland,IE,2022-W16,national,IE,Ireland,8040.0,46422.0,5060004,917.4301048,17.31937443,TESSy COVID-19,2022-04-18
2599,Ireland,IE,2022-W17,national,IE,Ireland,6050.0,41510.0,5060004,820.3550827,14.57480125,TESSy COVID-19,2022-04-25
2600,Ireland,IE,2022-W18,national,IE,Ireland,5587.0,42494.0,5060004,839.8017077,13.1477385,TESSy COVID-19,2022-05-02
2601,Ireland,IE,2022-W19,national,IE,Ireland,4428.0,39446.0,5060004,779.5646011,11.2254728,TESSy COVID-19,2022-05-09
2602,Ireland,IE,2022-W20,national,IE,Ireland,4066.0,37287.0,5060004,736.8966507,10.90460482,TESSy COVID-19,2022-05-16
2603,Ireland,IE,2022-W21,national,IE,Ireland,3896.0,34332.0,5060004,678.4974874,11.34801352,TESSy COVID-19,2022-05-23
2604,Ireland,IE,2022-W22,national,IE,Ireland,5159.0,32123.0,5060004,634.8413954,16.06014382,TESSy COVID-19,2022-05-30
2605,Ireland,IE,2022-W23,national,IE,Ireland,6839.0,33134.0,5060004,654.8216167,20.64042977,TESSy COVID-19,2022-06-06
2606,Ireland,IE,2022-W24,national,IE,Ireland,10518.0,38006.0,5060004,751.1061256,27.6745777,TESSy COVID-19,2022-06-13
2607,Ireland,IE,2022-W25,national,IE,Ireland,12770.0,39823.0,5060004,787.0151881,32.06689601,TESSy COVID-19,2022-06-20
2608,Ireland,IE,2022-W26,national,IE,Ireland,14374.0,41613.0,5060004,822.3906542,34.54209021,TESSy COVID-19,2022-06-27
2609,Ireland,IE,2022-W27,national,IE,Ireland,14176.0,42541.0,5060004,840.7305607,33.32314708,TESSy COVID-19,2022-07-04
2610,Ireland,IE,2022-W28,national,IE,Ireland,11917.0,36005.0,5060004,711.5607023,33.09818081,TESSy COVID-19,2022-07-11
2611,Ireland,IE,2022-W29,national,IE,Ireland,5744.0,28282.0,5060004,558.9323645,20.30973764,TESSy COVID-19,2022-07-18
2612,Ireland,IE,2022-W30,national,IE,Ireland,4233.0,25290.0,5060004,499.8019764,16.73784104,TESSy COVID-19,2022-07-25
2613,Ireland,IE,2022-W31,national,IE,Ireland,2853.0,21285.0,5060004,420.6518414,13.4038055,TESSy COVID-19,2022-08-01
2614,Ireland,IE,2022-W32,national,IE,Ireland,2903.0,21124.0,5060004,417.4700257,13.74266237,TESSy COVID-19,2022-08-08
2615,Ireland,IE,2022-W33,national,IE,Ireland,1892.0,19591.0,5060004,387.173607,9.657495789,TESSy COVID-19,2022-08-15
2616,Ireland,IE,2022-W34,national,IE,Ireland,1836.0,19006.0,5060004,375.6123513,9.660107335,TESSy COVID-19,2022-08-22
2617,Ireland,IE,2022-W35,national,IE,Ireland,1951.0,17655.0,5060004,348.9127677,11.05069385,TESSy COVID-19,2022-08-29
2618,Ireland,IE,2022-W36,national,IE,Ireland,1650.0,17300.0,5060004,341.8969629,9.537572254,TESSy COVID-19,2022-09-05
2619,Ireland,IE,2022-W37,national,IE,Ireland,1560.0,17230.0,5060004,340.5135648,9.053975624,TESSy COVID-19,2022-09-12
2620,Ireland,IE,2022-W38,national,IE,Ireland,1885.0,17493.0,5060004,345.7111892,10.77573887,TESSy COVID-19,2022-09-19
2621,Ireland,IE,2022-W39,national,IE,Ireland,2160.0,16565.0,5060004,327.3712827,13.0395412,TESSy COVID-19,2022-09-26
